data_role,metric_group,task_type,model_name,checkpoint_stage,eval_stage,value,split_type,definition_note
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,6,9,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,7,9,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,8,9,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,9,9,0.344828,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,10,9,0.275862,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,1,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,2,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,3,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,4,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,5,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,6,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,7,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,8,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,9,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,IE,IE,Qwen2.5-7B-1M,10,10,0.271186,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,1,1,0.089286,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,2,1,0.071429,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,3,1,0.053571,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,4,1,0.053571,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,5,1,0.089286,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,6,1,0.098214,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,7,1,0.080357,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,8,1,0.071429,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,9,1,0.044643,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,10,1,0.062500,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,1,2,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,2,2,0.155172,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,3,2,0.103448,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,4,2,0.034483,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,5,2,0.094828,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,6,2,0.077586,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,7,2,0.060345,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,8,2,0.086207,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,9,2,0.077586,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,10,2,0.068966,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,1,3,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,2,3,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,3,3,0.157895,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,4,3,0.105263,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,5,3,0.035088,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,6,3,0.096491,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,7,3,0.026316,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,8,3,0.061404,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,9,3,0.043860,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,10,3,0.070175,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,1,4,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,2,4,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,3,4,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,4,4,0.186441,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,5,4,0.110169,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,6,4,0.084746,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,7,4,0.118644,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,8,4,0.076271,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,9,4,0.067797,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,10,4,0.067797,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,1,5,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,2,5,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,3,5,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,4,5,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,5,5,0.169492,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,6,5,0.144068,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,7,5,0.067797,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,8,5,0.025424,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,9,5,0.076271,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,10,5,0.118644,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,1,6,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,2,6,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,3,6,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,4,6,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,5,6,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,6,6,0.166667,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,7,6,0.131579,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,8,6,0.078947,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,9,6,0.114035,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,10,6,0.096491,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,1,7,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,2,7,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,3,7,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,4,7,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,5,7,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,6,7,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,7,7,0.181034,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,8,7,0.137931,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,9,7,0.112069,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,10,7,0.077586,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,1,8,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,2,8,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,3,8,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,4,8,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,5,8,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,6,8,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,7,8,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,8,8,0.107143,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,9,8,0.026786,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,10,8,0.107143,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,1,9,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,2,9,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,3,9,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,4,9,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,5,9,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,6,9,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,7,9,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,8,9,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,9,9,0.149123,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,10,9,0.105263,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,1,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,2,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,3,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,4,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,5,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,6,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,7,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,8,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,9,10,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,GLM-4-9B-1M,10,10,0.175000,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,1,1,0.151786,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,2,1,0.080357,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,3,1,0.098214,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,4,1,0.053571,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,5,1,0.080357,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,6,1,0.071429,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,7,1,0.089286,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,8,1,0.089286,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,9,1,0.053571,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,10,1,0.089286,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,1,2,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,2,2,0.146552,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,3,2,0.129310,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,4,2,0.060345,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,5,2,0.086207,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,6,2,0.112069,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,7,2,0.094828,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,8,2,0.094828,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,9,2,0.086207,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,10,2,0.112069,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,1,3,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,2,3,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,3,3,0.175439,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,4,3,0.149123,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,5,3,0.105263,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,6,3,0.131579,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,7,3,0.122807,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,8,3,0.131579,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,9,3,0.122807,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,10,3,0.114035,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,1,4,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,2,4,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,3,4,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,4,4,0.093220,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,5,4,0.127119,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,6,4,0.110169,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,7,4,0.144068,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,8,4,0.144068,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,9,4,0.067797,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,10,4,0.101695,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,1,5,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,2,5,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,3,5,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,4,5,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,5,5,0.127119,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,6,5,0.067797,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,7,5,0.135593,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,8,5,0.093220,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,9,5,0.093220,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,10,5,0.076271,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,1,6,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,2,6,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,3,6,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,4,6,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,5,6,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,6,6,0.122807,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,7,6,0.096491,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,8,6,0.140351,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,9,6,0.105263,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,10,6,0.140351,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,1,7,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,2,7,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,3,7,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,4,7,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,5,7,,held_out_character,raw stage-by-checkpoint score; masked when c<s
heatmap_matrix,MSR,MSR,Qwen3.5-9B,6,7,,held_out_character,raw stage-by-checkpoint score; masked when c<s
